airport_name,city,country,IATA,latitude,longitude,continent_code,continent,airport
Chicago Rockford International Airport,Rockford,United States,RFD,42.19540023803711,-89.09719848632812,NA,North America,Rockford (RFD)
Domodedovo International Airport,Moscow,Russia,DME,55.40879821777344,37.90629959106445,EU,Europe,Moscow (DME)
Sanya Phoenix International Airport,Sanya,China,SYX,18.30290031433105,109.41200256347656,AS,Asia,Sanya (SYX)
Lijiang Airport,Lijiang,China,LJG,26.6800003052,100.246002197,AS,Asia,Lijiang (LJG)
Greenville Spartanburg International Airport,Greenville,United States,GSP,34.8956985474,-82.2189025879,NA,North America,Greenville (GSP)
Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,BMI,40.47710037,-88.91590118,NA,North America,Bloomington (BMI)
Gulfport Biloxi International Airport,Gulfport,United States,GPT,30.40730094909668,-89.07009887695312,NA,North America,Gulfport (GPT)
Kalamazoo Battle Creek International Airport,Kalamazoo,United States,AZO,42.234901428222656,-85.5521011352539,NA,North America,Kalamazoo (AZO)
Toledo Express Airport,Toledo,United States,TOL,41.58679962,-83.80780029,NA,North America,Toledo (TOL)
Fort Wayne International Airport,Fort Wayne,United States,FWA,40.97850037,-85.19509888,NA,North America,Fort Wayne (FWA)
Decatur Airport,Decatur,United States,DEC,39.834598541259766,-88.8656997680664,NA,North America,Decatur (DEC)
The Eastern Iowa Airport,Cedar Rapids,United States,CID,41.88470077514648,-91.71080017089844,NA,North America,Cedar Rapids (CID)
La Crosse Municipal Airport,La Crosse,United States,LSE,43.879002,-91.256699,NA,North America,La Crosse (LSE)
Central Wisconsin Airport,Wassau,United States,CWA,44.7775993347,-89.6668014526,NA,North America,Wassau (CWA)
General Wayne A. Downing Peoria International Airport,Peoria,United States,PIA,40.664199829100006,-89.6932983398,NA,North America,Peoria (PIA)
Appleton International Airport,Appleton,United States,ATW,44.2580986023,-88.5190963745,NA,North America,Appleton (ATW)
Rochester International Airport,Rochester,United States,RST,43.90829849243164,-92.5,NA,North America,Rochester (RST)
University of Illinois Willard Airport,Champaign,United States,CMI,40.03919983,-88.27809906,NA,North America,Champaign (CMI)
Manhattan Regional Airport,Manhattan,United States,MHK,39.14099884033203,-96.6707992553711,NA,North America,Manhattan (MHK)
Kingscote Airport,Kingscote,Australia,KGC,-35.71390151977539,137.52099609375,OC,Oceania,Kingscote (KGC)
Hervey Bay Airport,Hervey Bay,Australia,HVB,-25.3188991547,152.880004883,OC,Oceania,Hervey Bay (HVB)
Dali Airport,Dali,China,DLU,25.649401,100.319,AS,Asia,Dali (DLU)
Mulu Airport,Mulu,Malaysia,MZV,4.048329830169678,114.80500030517578,AS,Asia,Mulu (MZV)
Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,SSH,27.9773006439,34.3950004578,AF,Africa,Sharm El Sheikh (SSH)
Venango Regional Airport,Franklin,United States,FKL,41.3778991699,-79.8603973389,NA,North America,Franklin (FKL)
Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,-1.31923997402,36.9277992249,AF,Africa,Nairobi (NBO)
El Calafate Airport,El Calafate,Argentina,FTE,-50.2803,-72.053101,SA,South America,El Calafate (FTE)
Armidale Airport,Armidale,Australia,ARM,-30.5280990601,151.617004395,OC,Oceania,Armidale (ARM)
Grand Junction Regional Airport,Grand Junction,United States,GJT,39.1223983765,-108.527000427,NA,North America,Grand Junction (GJT)
St George Municipal Airport,Saint George,United States,SGU,37.036389,-113.510306,NA,North America,Saint George (SGU)
Sarasota Bradenton International Airport,Sarasota,United States,SRQ,27.39539909362793,-82.55439758300781,NA,North America,Sarasota (SRQ)
L.F. Wade International International Airport,Bermuda,Bermuda,BDA,32.36399841308594,-64.67870330810547,NA,North America,Bermuda (BDA)
Quad City International Airport,Moline,United States,MLI,41.44850158691406,-90.50749969482422,NA,North America,Moline (MLI)
Honiara International Airport,Honiara,Solomon Islands,HIR,-9.4280004501343,160.05499267578,OC,Oceania,Honiara (HIR)
Faa'a International Airport,Papeete,French Polynesia,PPT,-17.553699,-149.606995,OC,Oceania,Papeete (PPT)
Nauru International Airport,Nauru,Nauru,INU,-0.547458,166.919006,OC,Oceania,Nauru (INU)
Funafuti International Airport,Funafuti,Tuvalu,FUN,-8.525,179.195999,OC,Oceania,Funafuti (FUN)
Tolmachevo Airport,Novosibirsk,Russia,OVB,55.012599945068,82.650703430176,EU,Europe,Novosibirsk (OVB)
Xieng Khouang Airport,Phon Savan,Laos,XKH,19.450001,103.157997,AS,Asia,Phon Savan (XKH)
Bismarck Municipal Airport,Bismarck,United States,BIS,46.77270126342773,-100.74600219726562,NA,North America,Bismarck (BIS)
Mae Hong Son Airport,Mae Hong Son,Thailand,HGN,19.301300048828125,97.97579956054688,AS,Asia,Mae Hong Son (HGN)
Rapid City Regional Airport,Rapid City,United States,RAP,44.0452995300293,-103.05699920654295,NA,North America,Rapid City (RAP)
Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,33.12829971,-117.2799988,NA,North America,Carlsbad (CLD)
Bishop International Airport,Flint,United States,FNT,42.96540069580078,-83.74359893798828,NA,North America,Flint (FNT)
Francisco Bangoy International Airport,Davao,Philippines,DVO,7.1255202293396,125.64600372314452,AS,Asia,Davao (DVO)
Madeira Airport,Funchal,Portugal,FNC,32.697899,-16.7745,EU,Europe,Funchal (FNC)
Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,-2.424721956253052,-54.785831451416016,SA,South America,Santarem (STM)
Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,10.57970047,103.637001038,AS,Asia,Sihanoukville (KOS)
Hawke's Bay Airport,NAPIER,New Zealand,NPE,-39.465801,176.869995,OC,Oceania,NAPIER (NPE)
Lhasa Gonggar Airport,Lhasa,China,LXA,29.2978000641,90.9119033813,AS,Asia,Lhasa (LXA)
Redding Municipal Airport,Redding,United States,RDD,40.50899887,-122.2929993,NA,North America,Redding (RDD)
Mahlon Sweet Field,Eugene,United States,EUG,44.12459945678711,-123.21199798583984,NA,North America,Eugene (EUG)
Idaho Falls Regional Airport,Idaho Falls,United States,IDA,43.514599,-112.070999,NA,North America,Idaho Falls (IDA)
Rogue Valley International Medford Airport,Medford,United States,MFR,42.37419891357422,-122.8730010986328,NA,North America,Medford (MFR)
Roberts Field,Redmond-Bend,United States,RDM,44.2541008,-121.1500015,NA,North America,Redmond-Bend (RDM)
Hosea Kutako International Airport,Windhoek,Namibia,WDH,-22.4799,17.4709,AF,Africa,Windhoek (WDH)
Victoria Harbour Seaplane Base,Victoria,Canada,YWH,48.4249858939,-123.388867378,NA,North America,Victoria (YWH)
Yaoqiang Airport,Jinan,China,TNA,36.857200622558594,117.21600341796876,AS,Asia,Jinan (TNA)
Changzhou Benniu Airport,Changzhou,China,CZX,31.919701,119.778999,AS,Asia,Changzhou (CZX)
Yibin Caiba Airport,Yibin,China,YBP,28.8005555556,104.545,AS,Asia,Yibin (YBP)
Roshchino International Airport,Tyumen,Russia,TJM,57.1896018982,65.3243026733,EU,Europe,Tyumen (TJM)
Akron Canton Regional Airport,Akron,United States,CAK,40.91609954833984,-81.44219970703125,NA,North America,Akron (CAK)
Huntsville International Carl T Jones Field,Huntsville,United States,HSV,34.637199401855,-86.775100708008,NA,North America,Huntsville (HSV)
Mid Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,39.34510040283203,-81.43920135498047,NA,North America,PARKERSBURG (PKB)
Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM,32.30059814,-86.39399719,NA,North America,MONTGOMERY (MGM)
Tri-Cities Regional TN/VA Airport,BRISTOL,United States,TRI,36.475201,-82.407401,NA,North America,BRISTOL (TRI)
Barkley Regional Airport,PADUCAH,United States,PAH,37.06079864501953,-88.7738037109375,NA,North America,PADUCAH (PAH)
Djibouti-Ambouli Airport,Djibouti,Djibouti,JIB,11.547300338745115,43.15950012207031,AF,Africa,Djibouti (JIB)
Haikou Meilan International Airport,Haikou,China,HAK,19.93490028381348,110.45899963378906,AS,Asia,Haikou (HAK)
Page Municipal Airport,Page,United States,PGA,36.92610168,-111.447998,NA,North America,Page (PGA)
Utila Airport,Utila,Honduras,UII,16.1131,-86.880302,NA,North America,Utila (UII)
Glacier Park International Airport,Kalispell,United States,FCA,48.31050109863281,-114.25599670410156,NA,North America,Kalispell (FCA)
MBS International Airport,Saginaw,United States,MBS,43.532901763916016,-84.07959747314453,NA,North America,Saginaw (MBS)
Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,42.20869827,-75.97979736,NA,North America,Binghamton (BGM)
Baghdad International Airport,Baghdad,Iraq,BGW,33.262500762900004,44.2346000671,AS,Asia,Baghdad (BGW)
Nan Airport,Nan,Thailand,NNT,18.807899475097656,100.78299713134766,AS,Asia,Nan (NNT)
Roi Et Airport,Roi Et,Thailand,ROI,16.11680030822754,103.77400207519533,AS,Asia,Roi Et (ROI)
Buri Ram Airport,Buri Ram,Thailand,BFV,15.229499816894531,103.25299835205078,AS,Asia,Buri Ram (BFV)
Trat Airport,Trat,Thailand,TDX,12.274600029,102.319000244,AS,Asia,Trat (TDX)
Diosdado Macapagal International Airport,Angeles City,Philippines,CRK,15.186,120.559998,AS,Asia,Angeles City (CRK)
Sandakan Airport,Sandakan,Malaysia,SDK,5.900899887084961,118.05899810791016,AS,Asia,Sandakan (SDK)
Luang Namtha Airport,Luang Namtha,Laos,LXG,20.966999,101.400002,AS,Asia,Luang Namtha (LXG)
Oudomsay Airport,Muang Xay,Laos,ODY,20.68269920349121,101.99400329589844,AS,Asia,Muang Xay (ODY)
Taoxian Airport,Shenyang,China,SHE,41.63980102539063,123.48300170898438,AS,Asia,Shenyang (SHE)
Dongying Shengli Airport,Dongying,China,DOY,37.5085983276,118.788002014,AS,Asia,Dongying (DOY)
Petersburg James A Johnson Airport,Petersburg,United States,PSG,56.80170059,-132.9450073,NA,North America,Petersburg (PSG)
Luoyang Airport,Luoyang,China,LYA,34.741100311299995,112.388000488,AS,Asia,Luoyang (LYA)
Xuzhou Guanyin Airport,Xuzhou,China,XUZ,34.059056,117.555278,AS,Asia,Xuzhou (XUZ)
Lien Khuong Airport,Dalat,Vietnam,DLI,11.75,108.366997,AS,Asia,Dalat (DLI)
Dong Hoi Airport,Dong Hoi,Vietnam,VDH,17.515,106.590556,AS,Asia,Dong Hoi (VDH)
Rach Gia Airport,Rach Gia,Vietnam,VKG,9.95802997234,105.132379532,AS,Asia,Rach Gia (VKG)
Cà Mau Airport,Ca Mau,Vietnam,CAH,9.177667,105.177778,AS,Asia,Ca Mau (CAH)
Chu Lai International Airport,Chu Lai,Vietnam,VCL,15.4033002853,108.706001282,AS,Asia,Chu Lai (VCL)
Dong Tac Airport,Tuy Hoa,Vietnam,TBB,13.0495996475,109.333999634,AS,Asia,Tuy Hoa (TBB)
Mae Hong Son Airport,Pai,Thailand,PYY,19.3719997406,98.43699646,AS,Asia,Pai (PYY)
Bol Airport,Brac,Croatia,BWK,43.28570175170898,16.67970085144043,EU,Europe,Brac (BWK)
Yaoundé Nsimalen International Airport,Yaounde,Cameroon,NSI,3.722559928894043,11.553299903869627,AF,Africa,Yaounde (NSI)
Conakry International Airport,Conakry,Guinea,CKY,9.57689,-13.612,AF,Africa,Conakry (CKY)
Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,FKB,48.7793998718,8.08049964905,EU,Europe,Karlsruhe/Baden-Baden (FKB)
Orlando Sanford International Airport,Sanford,United States,SFB,28.7775993347168,-81.23750305175781,NA,North America,Sanford (SFB)
John Murtha Johnstown Cambria County Airport,Johnstown,United States,JST,40.31610107421875,-78.83390045166016,NA,North America,Johnstown (JST)
Tumling Tar Airport,Tumling Tar,Nepal,TMI,27.315001,87.193298,AS,Asia,Tumling Tar (TMI)
Dhangarhi Airport,Dhangarhi,Nepal,DHI,28.75329971313477,80.58190155029297,AS,Asia,Dhangarhi (DHI)
Muan International Airport,Muan,South Korea,MWX,34.991406,126.382814,AS,Asia,Muan (MWX)
Astypalaia Airport,Astypalaia,Greece,JTY,36.5798988342,26.3757991791,EU,Europe,Astypalaia (JTY)
Ikaria Airport,Ikaria,Greece,JIK,37.6827011108,26.3470993042,EU,Europe,Ikaria (JIK)
Kalymnos Airport,Kalymnos,Greece,JKL,36.9632987976,26.9405994415,EU,Europe,Kalymnos (JKL)
Milos Airport,Milos,Greece,MLO,36.696899,24.4769,EU,Europe,Milos (MLO)
Naxos Airport,Cyclades Islands,Greece,JNX,37.0811004639,25.3680992126,EU,Europe,Cyclades Islands (JNX)
Paros National Airport,Paros,Greece,PAS,37.020495,25.113195,EU,Europe,Paros (PAS)
Kastelorizo Airport,Kastelorizo,Greece,KZS,36.1417007446,29.576400756799995,EU,Europe,Kastelorizo (KZS)
Marsa Alam International Airport,Marsa Alam,Egypt,RMF,25.557100296,34.5836982727,AF,Africa,Marsa Alam (RMF)
Weeze Airport,Weeze,Germany,NRN,51.6024017334,6.14216995239,EU,Europe,Weeze (NRN)
Francisco B. Reyes Airport,Busuanga,Philippines,USU,12.1215000153,120.099998474,AS,Asia,Busuanga (USU)
Bancasi Airport,Butuan,Philippines,BXU,8.9515,125.4788,AS,Asia,Butuan (BXU)
Dipolog Airport,Dipolog,Philippines,DPL,8.60198349877,123.341875076,AS,Asia,Dipolog (DPL)
Laoag International Airport,Laoag,Philippines,LAO,18.1781005859375,120.53199768066406,AS,Asia,Laoag (LAO)
Legazpi City International Airport,Legazpi,Philippines,LGP,13.1575,123.735,AS,Asia,Legazpi (LGP)
Labo Airport,Ozamis,Philippines,OZC,8.178509712219238,123.84200286865234,AS,Asia,Ozamis (OZC)
Mactan Cebu International Airport,Cebu,Philippines,CEB,10.307499885559,123.97899627686,AS,Asia,Cebu (CEB)
Porto Seguro Airport,Porto Seguro,Brazil,BPS,-16.438601,-39.080898,SA,South America,Porto Seguro (BPS)
Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,PMW,-10.2915000916,-48.35699844359999,SA,South America,Palmas (PMW)
Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,CLV,-17.725299835205,-48.607498168945,SA,South America,Caldas Novas (CLV)
Missoula International Airport,Missoula,United States,MSO,46.91630173,-114.0910034,NA,North America,Missoula (MSO)
Blackall Airport,Blackall,Australia,BKQ,-24.427799224900003,145.429000854,OC,Oceania,Blackall (BKQ)
Bundaberg Airport,Bundaberg,Australia,BDB,-24.9039001465,152.319000244,OC,Oceania,Bundaberg (BDB)
Grand Canyon National Park Airport,Grand Canyon,United States,GCN,35.95240020751953,-112.14700317382812,NA,North America,Grand Canyon (GCN)
Kaadedhdhoo Airport,Kaadedhdhoo,Maldives,KDM,0.4881309866905212,72.99690246582031,AS,Asia,Kaadedhdhoo (KDM)
Déline Airport,Deline,Canada,YWJ,65.21109771728516,-123.43599700927734,NA,North America,Deline (YWJ)
Tulita Airport,Tulita,Canada,ZFN,64.909697,-125.572998,NA,North America,Tulita (ZFN)
Fort Good Hope Airport,Fort Good Hope,Canada,YGH,66.24079895019531,-128.6510009765625,NA,North America,Fort Good Hope (YGH)
Tanna Airport,Tanna,Vanuatu,TAH,-19.45509910583496,169.2239990234375,OC,Oceania,Tanna (TAH)
Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,YPC,69.3608381154,-124.075469971,NA,North America,Paulatuk (YPC)
El Trompillo Airport,Santa Cruz,Bolivia,SRZ,-17.8115997314,-63.1715011597,SA,South America,Santa Cruz (SRZ)
Eagle County Regional Airport,Vail,United States,EGE,39.64260101,-106.9179993,NA,North America,Vail (EGE)
Stokmarknes Skagen Airport,Stokmarknes,Norway,SKN,68.578826904297,15.033416748047,EU,Europe,Stokmarknes (SKN)
Columbus Metropolitan Airport,Columbus,United States,CSG,32.516300201416016,-84.93890380859375,NA,North America,Columbus (CSG)
Lawton Fort Sill Regional Airport,Lawton,United States,LAW,34.5676994324,-98.4166030884,NA,North America,Lawton (LAW)
Flagstaff Pulliam Airport,Flagstaff,United States,FLG,35.13850021,-111.6709976,NA,North America,Flagstaff (FLG)
Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,42.4818,-114.487999,NA,North America,Twin Falls (TWF)
Martha's Vineyard Airport,Vineyard Haven MA,United States,MVY,41.3931007385,-70.6143035889,NA,North America,Vineyard Haven MA (MVY)
St Cloud Regional Airport,Saint Cloud,United States,STC,45.54660034179688,-94.05989837646484,NA,North America,Saint Cloud (STC)
Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR,33.450298309299995,-88.5914001465,NA,North America,Columbus Mississippi (GTR)
Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,Russia,GOJ,56.230098724365,43.784000396729,EU,Europe,Nizhniy Novgorod (GOJ)
Erie International Tom Ridge Field,Erie,United States,ERI,42.0831270134,-80.1738667488,NA,North America,Erie (ERI)
Barnstable Municipal Boardman Polando Field,Barnstable,United States,HYA,41.66930008,-70.28040314,NA,North America,Barnstable (HYA)
San Pedro Airport,San Pedro,Belize,SPR,17.9139,-87.9711,NA,North America,San Pedro (SPR)
Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,39.64289856,-79.91629791,NA,North America,Morgantown (MGW)
Yeager Airport,Charleston,United States,CRW,38.37310028076172,-81.59320068359375,NA,North America,Charleston (CRW)
Wilkes Barre Scranton International Airport,Scranton,United States,AVP,41.3385009766,-75.72339630130001,NA,North America,Scranton (AVP)
Bemidji Regional Airport,Bemidji,United States,BJI,47.50939941,-94.93370056,NA,North America,Bemidji (BJI)
